Postcode,Bedrooms,RentalUnitDesc,VUDate,VTDate,TENDate,RUUseType,HousingServiceCentre,VUDays,VTDays,TotalVAC,LGA,StateElectorate
4740,3,3 BR DETACHED HOUSE,15-12-15,18-12-15,24-12-15,CRH,203,3,6,9,MACKAY,MACKAY
4059,2,2 BR APARTMENT,03-12-15,03-12-15,03-12-15,CRH,108,0,0,0,BRISBANE,MOUNT COOT-THA
4700,3,3 BR DETACHED HOUSE,27-11-15,03-12-15,10-12-15,CRH,206,6,7,13,,
4510,4,4 BR DETACHED HOUSE,06-11-15,13-11-15,11-12-15,CRH,103,7,28,35,MORETON BAY,MORAYFIELD
4873,2,2 BR APARTMENT,25-11-15,25-11-15,02-12-15,CRH,202,0,7,7,DOUGLAS,COOK
4869,3,3 BR DETACHED HOUSE,03-12-15,03-12-15,11-12-15,CRH,202,0,8,8,CAIRNS,MULGRAVE
4701,2,2 BR APARTMENT,24-11-15,30-11-15,04-12-15,CRH,206,6,4,10,ROCKHAMPTON,ROCKHAMPTON
4121,3,3 BR DETACHED HOUSE,11-11-15,12-11-15,04-12-15,CRH,107,1,22,23,BRISBANE,GREENSLOPES
4573,3,3 BR APARTMENT,03-12-15,03-12-15,17-12-15,CRH,205,0,14,14,SUNSHINE COAST,MAROOCHYDORE
4812,1,1 BR APARTMENT,29-10-15,29-10-15,22-12-15,CRH,201,0,54,54,TOWNSVILLE,TOWNSVILLE
4506,2,2 BR DUPLEX,17-11-15,20-11-15,11-12-15,CRH,103,3,21,24,MORETON BAY,MORAYFIELD
4109,3,3 BR DETACHED HOUSE,07-12-15,07-12-15,24-12-15,CRH,107,0,17,17,BRISBANE,SUNNYBANK
4655,3,3 BR DETACHED HOUSE,11-11-15,11-11-15,04-12-15,CRH,213,0,23,23,FRASER COAST,HERVEY BAY
4215,2,2 BR APARTMENT,12-11-15,12-11-15,21-12-15,CRH,204,0,39,39,,
4350,1,1 BR APARTMENT,11-12-15,14-12-15,18-12-15,CRH,207,3,4,7,TOOWOOMBA,TOOWOOMBA SOUTH
4133,3,3 BR DETACHED HOUSE,09-10-15,13-11-15,08-12-15,CRH,101,35,25,60,LOGAN,WATERFORD
4303,1,1 BR DETACHED HOUSE,21-10-15,06-11-15,11-12-15,CRH,102,16,35,51,IPSWICH,BUNDAMBA
4700,2,2 BR DUPLEX,19-11-15,23-11-15,02-12-15,CRH,206,4,9,13,ROCKHAMPTON,ROCKHAMPTON
4510,4,4 BR DETACHED HOUSE,30-11-15,30-11-15,11-12-15,CRH,103,0,11,11,MORETON BAY,PUMICESTONE
4114,3,3 BR DETACHED HOUSE,22-12-15,22-12-15,22-12-15,CRH,101,0,0,0,LOGAN,WOODRIDGE
4114,3,3 BR DETACHED HOUSE,29-10-15,13-11-15,22-12-15,CRH,101,15,39,54,LOGAN,WOODRIDGE
4812,2,2 BR APARTMENT,15-10-15,22-12-15,22-12-15,CRH,201,68,0,68,TOWNSVILLE,TOWNSVILLE
4812,1,1 BR APARTMENT,15-10-15,29-10-15,08-12-15,CRH,201,14,40,54,TOWNSVILLE,TOWNSVILLE
4178,3,3 BR DUPLEX,06-11-15,24-12-15,24-12-15,CRH,109,48,0,48,BRISBANE,LYTTON
4178,3,3 BR DUPLEX,06-11-15,24-12-15,24-12-15,CRH,109,48,0,48,,
4878,1,1 BR APARTMENT,13-11-15,16-11-15,01-12-15,CRH,202,3,15,18,CAIRNS,BARRON RIVER
4870,2,2 BR APARTMENT,18-11-15,20-11-15,11-12-15,CRH,202,2,21,23,CAIRNS,CAIRNS
4178,3,3 BR DETACHED HOUSE,23-11-15,21-12-15,21-12-15,CRH,109,28,0,28,BRISBANE,LYTTON
4160,3,3 BR DETACHED HOUSE,23-11-15,15-12-15,15-12-15,CRH,106,22,0,22,REDLAND,CLEVELAND
4570,4,4 BR DETACHED HOUSE,23-11-15,23-11-15,18-12-15,CRH,205,0,25,25,GYMPIE,GYMPIE
4179,3,3 BR DETACHED HOUSE,30-11-15,22-12-15,22-12-15,CRH,109,22,0,22,BRISBANE,LYTTON
4506,4,4 BR DETACHED HOUSE,01-12-15,01-12-15,11-12-15,CRH,103,0,10,10,MORETON BAY,MORAYFIELD
4815,2,2 BR APARTMENT,04-12-15,04-12-15,09-12-15,CRH,201,0,5,5,TOWNSVILLE,THURINGOWA
4179,5,5 BR DETACHED HOUSE,10-12-15,11-12-15,11-12-15,CRH,109,1,0,1,BRISBANE,LYTTON
4557,2,2 BR APARTMENT,14-12-15,15-12-15,23-12-15,CRH,205,1,8,9,SUNSHINE COAST,MAROOCHYDORE
4161,3,3 BR DETACHED HOUSE,15-12-15,21-12-15,21-12-15,CRH,106,6,0,6,REDLAND,CAPALABA
4510,3,3 BR DETACHED HOUSE,17-12-15,18-12-15,22-12-15,CRH,103,1,4,5,MORETON BAY,PUMICESTONE
4510,4,4 BR DETACHED HOUSE,22-12-15,22-12-15,22-12-15,CRH,103,0,0,0,MORETON BAY,PUMICESTONE
4169,1,1 BR APARTMENT,24-04-15,24-04-15,15-01-16,CBH,108,0,266,266,BRISBANE,SOUTH BRISBANE
4101,1,1 BR APARTMENT,16-12-15,14-01-16,14-01-16,CBH,108,29,0,29,BRISBANE,SOUTH BRISBANE
4171,3,3 BR DETACHED HOUSE,06-11-15,06-11-15,19-01-16,CRS,109,0,74,74,BRISBANE,BULIMBA
4031,2,2 BR APARTMENT,17-12-15,13-01-16,13-01-16,CLT,105,27,0,27,BRISBANE,STAFFORD
4006,1,1 BR APARTMENT,06-01-16,06-01-16,06-01-16,CBH,108,0,0,0,BRISBANE,BRISBANE CENTRAL
4670,3,3 BR DETACHED HOUSE,06-01-16,06-01-16,06-01-16,STC,208,0,0,0,BUNDABERG,BUNDABERG
4570,2,2 BR ATTACHED HOUSING,18-12-15,18-12-15,04-01-16,STC,205,0,17,17,GYMPIE,GYMPIE
4570,2,2 BR ATTACHED HOUSING,16-06-15,03-11-15,05-01-16,CRS,205,140,63,203,GYMPIE,GYMPIE
4570,2,2 BR ATTACHED HOUSING,03-11-15,03-11-15,06-01-16,CRS,205,0,64,64,GYMPIE,GYMPIE
4220,5,5 BR DETACHED HOUSE,04-01-16,11-01-16,21-01-16,CRS,204,7,10,17,GOLD COAST,BURLEIGH
4465,3,3 BR DETACHED HOUSE,15-12-15,15-12-15,14-01-16,CLH,207,0,30,30,MARANOA,WARREGO
4455,3,3 BR DETACHED HOUSE,07-09-15,18-09-15,11-01-16,CLH,207,11,115,126,MARANOA,WARREGO
4655,3,3 BR DETACHED HOUSE,06-01-16,27-01-16,27-01-16,CLT,213,21,0,21,FRASER COAST,HERVEY BAY
4810,1,1 BR APARTMENT,09-12-15,09-12-15,07-01-16,PHL,201,0,29,29,TOWNSVILLE,TOWNSVILLE
4114,3,3 BR DETACHED HOUSE,08-10-15,13-11-15,12-01-16,CRS,101,36,60,96,LOGAN,WOODRIDGE
4133,3,3 BR DETACHED HOUSE,25-01-16,25-01-16,25-01-16,CRS,101,0,0,0,LOGAN,WATERFORD
4455,3,3 BR DETACHED HOUSE,07-01-16,07-01-16,18-01-16,CLT,207,0,11,11,MARANOA,WARREGO
4455,3,3 BR DETACHED HOUSE,18-01-16,19-01-16,22-01-16,CLT,207,1,3,4,MARANOA,WARREGO
4883,1,1 BR APARTMENT,19-01-16,19-01-16,19-01-16,CLT,202,0,0,0,TABLELANDS,DALRYMPLE
4343,2,2 BR ATTACHED HOUSING,26-11-15,05-01-16,08-01-16,CLT,102,40,3,43,LOCKYER VALLEY,LOCKYER
4114,2,2 BR APARTMENT,08-01-16,08-01-16,20-01-16,CLT,101,0,12,12,LOGAN,WOODRIDGE
4151,2,2 BR APARTMENT,30-09-15,30-09-15,27-01-16,CLH,107,0,119,119,BRISBANE,GREENSLOPES
4895,2,2 BR APARTMENT,11-08-15,11-08-15,18-01-16,CLT,202,0,160,160,COOK,COOK
4850,3,3 BR DETACHED HOUSE,27-11-15,01-12-15,15-01-16,CLH,201,4,45,49,HINCHINBROOK,HINCHINBROOK
4877,1,1 BR SENIOR UNIT,30-11-15,30-11-15,20-01-16,CLT,202,0,51,51,DOUGLAS,COOK
4670,1,1 BR SENIOR UNIT,17-12-15,17-12-15,12-01-16,CLT,208,0,26,26,BUNDABERG,BUNDABERG
4895,3,3 BR DETACHED HOUSE,12-05-15,12-05-15,14-01-16,CLT,202,0,247,247,COOK,COOK
4870,1,1 BR SENIOR UNIT,17-09-15,17-09-15,21-01-16,CLT,202,0,126,126,CAIRNS,CAIRNS
4305,1,1 BR APARTMENT,01-12-15,24-12-15,13-01-16,CBH,102,23,20,43,IPSWICH,IPSWICH WEST
4301,5,5 BR DETACHED HOUSE,26-11-15,11-12-15,08-01-16,CRS,102,15,28,43,IPSWICH,BUNDAMBA
4127,5,5 BR DETACHED HOUSE,29-10-15,13-11-15,12-01-16,CRS,101,15,60,75,LOGAN,SPRINGWOOD
4501,2,2 BR APARTMENT,30-11-15,02-12-15,08-01-16,CRS,103,2,37,39,MORETON BAY,PINE RIVERS
4501,2,2 BR APARTMENT,21-12-15,22-12-15,19-01-16,CRS,103,1,28,29,MORETON BAY,PINE RIVERS
4019,1,1 BR APARTMENT,21-12-15,21-12-15,04-01-16,CBH,110,0,14,14,MORETON BAY,REDCLIFFE
4703,1,1 BR APARTMENT,12-01-16,20-01-16,22-01-16,CBH,206,8,2,10,LIVINGSTONE,KEPPEL
4703,1,1 BR APARTMENT,04-11-15,06-01-16,06-01-16,CBH,206,63,0,63,LIVINGSTONE,KEPPEL
4814,2,2 BR APARTMENT,18-12-15,22-12-15,28-01-16,CRS,201,4,37,41,TOWNSVILLE,MUNDINGBURRA
4114,1,1 BR APARTMENT,12-01-16,12-01-16,27-01-16,CBH,101,0,15,15,LOGAN,WOODRIDGE
4114,1,1 BR APARTMENT,13-11-15,12-01-16,12-01-16,CBH,101,60,0,60,LOGAN,WOODRIDGE
4007,1,1 BR APARTMENT,25-01-16,25-01-16,25-01-16,CBH,108,0,0,0,BRISBANE,CLAYFIELD
4159,1,1 BR APARTMENT,18-12-15,22-01-16,22-01-16,CBH,106,35,0,35,REDLAND,CLEVELAND
4210,4,4 BR DETACHED HOUSE,29-10-15,23-11-15,04-01-16,CLH,204,25,42,67,GOLD COAST,ALBERT
4700,2,2 BR APARTMENT,07-01-16,12-01-16,14-01-16,CLH,206,5,2,7,ROCKHAMPTON,ROCKHAMPTON
4700,1,1 BR APARTMENT,20-01-16,20-01-16,28-01-16,CLH,206,0,8,8,ROCKHAMPTON,ROCKHAMPTON
4703,1,1 BR APARTMENT,07-01-16,13-01-16,22-01-16,CBH,206,6,9,15,LIVINGSTONE,KEPPEL
4670,1,1 BR APARTMENT,06-01-16,11-01-16,18-01-16,CBH,208,5,7,12,BUNDABERG,BUNDABERG
4701,1,1 BR APARTMENT,18-12-15,23-12-15,12-01-16,CBH,206,5,20,25,ROCKHAMPTON,ROCKHAMPTON
4215,1,1 BR APARTMENT,08-01-16,15-01-16,27-01-16,CAH,204,7,12,19,GOLD COAST,BROADWATER
4104,1,1 BR APARTMENT,23-11-15,23-11-15,08-01-16,CBH,107,0,46,46,BRISBANE,YEERONGPILLY
4104,1,1 BR APARTMENT,24-12-15,04-01-16,08-01-16,CBH,107,11,4,15,BRISBANE,YEERONGPILLY
4104,2,2 BR APARTMENT,07-12-15,07-12-15,27-01-16,CLH,107,0,51,51,BRISBANE,YEERONGPILLY
4006,1,1 BR APARTMENT,25-01-16,25-01-16,25-01-16,CBH,108,0,0,0,BRISBANE,BRISBANE CENTRAL
4802,1,1 BR APARTMENT,05-01-16,19-01-16,19-01-16,CAH,203,14,0,14,WHITSUNDAY,WHITSUNDAY
4051,1,1 BR APARTMENT,25-11-15,25-11-15,27-01-16,CLH,108,0,63,63,BRISBANE,STAFFORD
4870,2,2 BR ATTACHED HOUSING,04-12-15,04-12-15,21-01-16,CLH,202,0,48,48,CAIRNS,CAIRNS
4870,3,3 BR ATTACHED HOUSING,14-01-16,14-01-16,28-01-16,CLH,202,0,14,14,CAIRNS,CAIRNS
4870,2,2 BR ATTACHED HOUSING,03-12-15,03-12-15,14-01-16,CLH,202,0,42,42,CAIRNS,CAIRNS
4455,3,3 BR DETACHED HOUSE,15-12-15,15-12-15,15-01-16,CLH,207,0,31,31,MARANOA,WARREGO
4655,1,1 BR APARTMENT,06-01-16,12-01-16,12-01-16,CLH,213,6,0,6,FRASER COAST,HERVEY BAY
4455,2,2 BR DUPLEX,11-12-15,11-12-15,14-01-16,CLT,207,0,34,34,MARANOA,WARREGO
4455,2,2 BR DUPLEX,29-10-15,30-10-15,08-01-16,CLT,207,1,70,71,MARANOA,WARREGO
4207,1,1 BR APARTMENT,22-01-16,22-01-16,22-01-16,CAO,101,0,0,0,LOGAN,WATERFORD
4170,1,1 BR APARTMENT,03-12-15,17-12-15,06-01-16,CLH,109,14,20,34,BRISBANE,BULIMBA
4560,2,2 BR APARTMENT,06-01-16,06-01-16,15-01-16,CLH,205,0,9,9,SUNSHINE COAST,NICKLIN
4810,2,2 BR APARTMENT,17-12-15,05-01-16,27-01-16,CLH,201,19,22,41,TOWNSVILLE,TOWNSVILLE
4810,2,2 BR APARTMENT,07-01-16,07-01-16,07-01-16,CLH,201,0,0,0,TOWNSVILLE,TOWNSVILLE
4102,1,1 BR APARTMENT,17-12-15,17-12-15,21-01-16,CLH,107,0,35,35,BRISBANE,SOUTH BRISBANE
4102,1,1 BR APARTMENT,02-09-15,20-01-16,20-01-16,CLH,107,140,0,140,BRISBANE,SOUTH BRISBANE
4506,2,2 BR APARTMENT,19-01-16,19-01-16,19-01-16,CLH,103,0,0,0,MORETON BAY,MORAYFIELD
4870,1,1 BR APARTMENT,17-11-15,17-11-15,02-01-16,CLH,202,0,46,46,CAIRNS,CAIRNS
4655,1,1 BR CLUSTER HOUSING,10-12-15,14-12-15,07-01-16,CLH,213,4,24,28,FRASER COAST,HERVEY BAY
4701,2,2 BR APARTMENT,12-01-16,12-01-16,12-01-16,CLH,206,0,0,0,ROCKHAMPTON,ROCKHAMPTON
4869,2,2 BR APARTMENT,14-12-15,14-12-15,02-01-16,CLH,202,0,19,19,CAIRNS,MULGRAVE
4034,2,2 BR APARTMENT,27-10-15,12-11-15,12-01-16,CLH,105,16,61,77,BRISBANE,NUDGEE
4101,1,1 BR APARTMENT,18-12-15,18-12-15,27-01-16,CSO,108,0,40,40,BRISBANE,SOUTH BRISBANE
4101,1,1 BR APARTMENT,25-01-16,25-01-16,25-01-16,CSO,108,0,0,0,BRISBANE,SOUTH BRISBANE
4101,1,1 BR APARTMENT,18-12-15,27-01-16,27-01-16,CSO,108,40,0,40,BRISBANE,SOUTH BRISBANE
4305,2,2 BR APARTMENT,11-01-16,21-01-16,25-01-16,CLH,102,10,4,14,IPSWICH,IPSWICH WEST
4510,2,2 BR APARTMENT,21-12-15,21-12-15,15-01-16,CLH,103,0,25,25,MORETON BAY,PUMICESTONE
4556,4,4 BR DETACHED HOUSE,23-12-15,23-12-15,29-01-16,CLH,205,0,37,37,SUNSHINE COAST,KAWANA
4031,2,2 BR APARTMENT,03-11-15,03-11-15,12-01-16,CRH,105,0,70,70,BRISBANE,CLAYFIELD
4510,2,2 BR APARTMENT,17-12-15,22-12-15,04-01-16,CRH,103,5,13,18,MORETON BAY,PUMICESTONE
4510,2,2 BR APARTMENT,05-01-16,11-01-16,12-01-16,CRH,103,6,1,7,MORETON BAY,PUMICESTONE
4343,2,2 BR DUPLEX,05-01-16,21-01-16,21-01-16,CRH,102,16,0,16,LOCKYER VALLEY,LOCKYER
4343,3,3 BR DUPLEX,15-12-15,04-01-16,29-01-16,CRH,102,20,25,45,LOCKYER VALLEY,LOCKYER
4655,2,2 BR DUPLEX,01-12-15,04-12-15,20-01-16,CRH,213,3,47,50,FRASER COAST,HERVEY BAY
4655,2,2 BR DUPLEX,09-12-15,10-12-15,20-01-16,CRH,213,1,41,42,FRASER COAST,HERVEY BAY
4670,3,3 BR ATTACHED HOUSING,08-01-16,18-01-16,19-01-16,CRH,208,10,1,11,BUNDABERG,BUNDABERG
4740,2,2 BR DUPLEX,05-01-16,20-01-16,20-01-16,CRH,203,15,0,15,MACKAY,WHITSUNDAY
4740,2,2 BR ATTACHED HOUSING,16-12-15,18-12-15,11-01-16,CRH,203,2,24,26,MACKAY,MACKAY
4122,4,4 BR DETACHED HOUSE,15-12-15,15-12-15,21-01-16,CRH,107,0,37,37,BRISBANE,MANSFIELD
4122,2,2 BR DETACHED HOUSE,24-11-15,24-11-15,28-01-16,CRH,107,0,65,65,BRISBANE,MANSFIELD
4013,2,2 BR DETACHED HOUSE,12-01-16,12-01-16,14-01-16,CRH,105,0,2,2,BRISBANE,NUDGEE
4012,2,2 BR APARTMENT,13-01-16,13-01-16,28-01-16,CRH,105,0,15,15,BRISBANE,CLAYFIELD
4017,2,2 BR DETACHED HOUSE,30-10-15,27-11-15,12-01-16,CRH,105,28,46,74,BRISBANE,SANDGATE
4018,3,3 BR DETACHED HOUSE,18-11-15,18-11-15,11-01-16,CRH,105,0,54,54,BRISBANE,SANDGATE
4018,3,3 BR DETACHED HOUSE,12-11-15,12-11-15,11-01-16,CRH,105,0,60,60,BRISBANE,SANDGATE
4680,2,2 BR APARTMENT,18-11-15,11-01-16,11-01-16,CRH,212,54,0,54,GLADSTONE,GLADSTONE
4508,5,5 BR DETACHED HOUSE,22-12-15,15-01-16,15-01-16,CRH,103,24,0,24,MORETON BAY,MURRUMBA
4103,1,1 BR APARTMENT,23-12-15,12-01-16,25-01-16,CRH,107,20,13,33,BRISBANE,YEERONGPILLY
4122,4,4 BR DETACHED HOUSE,17-12-15,17-12-15,21-01-16,CRH,107,0,35,35,BRISBANE,MANSFIELD
4870,1,1 BR APARTMENT,14-01-16,14-01-16,20-01-16,CBH,202,0,6,6,CAIRNS,CAIRNS
4573,1,1 BR APARTMENT,05-01-16,05-01-16,15-01-16,CLH,205,0,10,10,SUNSHINE COAST,MAROOCHYDORE
4350,1,1 BR APARTMENT,07-12-15,07-12-15,15-01-16,CLH,207,0,39,39,TOOWOOMBA,TOOWOOMBA NORTH
4870,2,2 BR APARTMENT,19-01-16,19-01-16,27-01-16,CLH,202,0,8,8,CAIRNS,CAIRNS
4305,2,2 BR APARTMENT,08-01-16,21-01-16,25-01-16,CLH,102,13,4,17,IPSWICH,IPSWICH
4132,3,3 BR DETACHED HOUSE,29-10-15,13-11-15,22-01-16,CRH,101,15,70,85,LOGAN,WOODRIDGE
4870,2,2 BR APARTMENT,04-01-16,04-01-16,21-01-16,CRH,202,0,17,17,CAIRNS,CAIRNS
4879,2,2 BR DUAL OCCUPANCY,06-01-16,06-01-16,21-01-16,CLH,202,0,15,15,CAIRNS,BARRON RIVER
4209,2,2 BR APARTMENT,20-07-15,04-01-16,19-01-16,CAH,204,168,15,183,GOLD COAST,COOMERA
4304,2,2 BR APARTMENT,02-11-15,26-11-15,20-01-16,CAH,102,24,55,79,IPSWICH,IPSWICH
4215,1,1 BR APARTMENT,02-12-15,14-12-15,11-01-16,CAH,204,12,28,40,GOLD COAST,SOUTHPORT
4215,3,3 BR DETACHED HOUSE,14-12-15,04-01-16,04-01-16,CRH,204,21,0,21,GOLD COAST,BROADWATER
4163,2,2 BR APARTMENT,17-12-15,14-01-16,14-01-16,CAH,106,28,0,28,REDLAND,CLEVELAND
4221,1,1 BR APARTMENT,11-01-16,21-01-16,28-01-16,CAH,204,10,7,17,GOLD COAST,CURRUMBIN
4700,2,2 BR APARTMENT,15-12-15,11-01-16,25-01-16,CLT,206,27,14,41,ROCKHAMPTON,ROCKHAMPTON
4560,1,1 BR APARTMENT,13-01-16,13-01-16,29-01-16,CLT,205,0,16,16,SUNSHINE COAST,NICKLIN
4211,2,2 BR APARTMENT,04-01-16,25-01-16,25-01-16,CAH,204,21,0,21,GOLD COAST,GAVEN
4103,1,1 BR APARTMENT,15-01-16,15-01-16,15-01-16,CRH,107,0,0,0,BRISBANE,YEERONGPILLY
4304,2,2 BR DETACHED HOUSE,13-01-16,29-01-16,29-01-16,CRH,102,16,0,16,IPSWICH,IPSWICH
4110,3,3 BR DETACHED HOUSE,04-11-15,13-11-15,13-01-16,CRH,104,9,61,70,BRISBANE,SUNNYBANK
4075,2,2 BR APARTMENT,13-11-15,25-11-15,13-01-16,CRH,104,12,49,61,BRISBANE,MOUNT OMMANEY
4880,2,2 BR DUPLEX,09-10-15,06-01-16,21-01-16,CRH,202,89,15,104,MAREEBA,COOK
4300,4,4 BR DETACHED HOUSE,23-12-15,12-01-16,22-01-16,CRH,102,20,10,30,IPSWICH,BUNDAMBA
4012,2,2 BR ATTACHED HOUSING,21-01-16,21-01-16,28-01-16,CRH,105,0,7,7,BRISBANE,CLAYFIELD
4510,3,3 BR DETACHED HOUSE,17-11-15,08-01-16,08-01-16,CRH,103,52,0,52,MORETON BAY,PUMICESTONE
4510,3,3 BR APARTMENT,20-10-15,02-11-15,04-01-16,CRH,103,13,63,76,MORETON BAY,PUMICESTONE
4179,2,2 BR APARTMENT,09-12-15,25-01-16,25-01-16,CRH,109,47,0,47,BRISBANE,LYTTON
4561,2,2 BR DUPLEX,24-12-15,05-01-16,15-01-16,CRH,205,12,10,22,SUNSHINE COAST,NICKLIN
4565,3,3 BR DETACHED HOUSE,26-11-15,05-01-16,05-01-16,CRH,205,40,0,40,NOOSA,NOOSA
4215,2,2 BR DUPLEX,22-12-15,12-01-16,22-01-16,CRH,204,21,10,31,GOLD COAST,SOUTHPORT
4570,3,3 BR DETACHED HOUSE,18-12-15,05-01-16,14-01-16,CRH,205,18,9,27,GYMPIE,GYMPIE
4556,4,4 BR DETACHED HOUSE,05-01-16,08-01-16,20-01-16,CRH,205,3,12,15,SUNSHINE COAST,KAWANA
4700,2,2 BR APARTMENT,04-12-15,09-12-15,14-01-16,CRH,206,5,36,41,ROCKHAMPTON,ROCKHAMPTON
4121,3,3 BR DETACHED HOUSE,22-12-15,05-01-16,22-01-16,CRH,107,14,17,31,BRISBANE,GREENSLOPES
4300,2,2 BR ATTACHED HOUSING,08-12-15,04-01-16,05-01-16,CRH,102,27,1,28,IPSWICH,BUNDAMBA
4151,2,2 BR APARTMENT,06-01-16,06-01-16,06-01-16,CRH,107,0,0,0,BRISBANE,SOUTH BRISBANE
4300,2,2 BR APARTMENT,14-01-16,15-01-16,25-01-16,CRH,102,1,10,11,IPSWICH,BUNDAMBA
4815,3,3 BR DETACHED HOUSE,09-12-15,14-12-15,27-01-16,CRH,201,5,44,49,TOWNSVILLE,THURINGOWA
4740,1,1 BR APARTMENT,17-12-15,23-12-15,07-01-16,CRH,203,6,15,21,MACKAY,MACKAY
4303,1,1 BR DETACHED HOUSE,04-01-16,04-01-16,04-01-16,CRH,102,0,0,0,IPSWICH,BUNDAMBA
4350,1,1 BR APARTMENT,11-01-16,11-01-16,21-01-16,CRH,207,0,10,10,TOOWOOMBA,TOOWOOMBA NORTH
4178,3,3 BR DETACHED HOUSE,15-10-15,28-10-15,20-01-16,CRH,109,13,84,97,BRISBANE,LYTTON
4051,2,2 BR APARTMENT,04-11-15,08-12-15,06-01-16,CRH,108,34,29,63,BRISBANE,ASHGROVE
4127,3,3 BR DETACHED HOUSE,05-11-15,13-11-15,12-01-16,CRH,101,8,60,68,LOGAN,WATERFORD
4215,2,2 BR APARTMENT,03-12-15,03-12-15,04-01-16,CRH,204,0,32,32,GOLD COAST,SOUTHPORT
4215,2,2 BR APARTMENT,04-12-15,17-12-15,08-01-16,CRH,204,13,22,35,GOLD COAST,SOUTHPORT
4508,4,4 BR DETACHED HOUSE,14-12-15,15-12-15,22-01-16,CRH,103,1,38,39,MORETON BAY,MURRUMBA
4215,3,3 BR ATTACHED HOUSING,18-12-15,22-12-15,04-01-16,CRH,204,4,13,17,GOLD COAST,SOUTHPORT
4215,3,3 BR APARTMENT,18-12-15,22-12-15,04-01-16,CRH,204,4,13,17,GOLD COAST,SOUTHPORT
4160,3,3 BR DUPLEX,21-12-15,22-01-16,22-01-16,CRH,106,32,0,32,REDLAND,CLEVELAND
4350,1,1 BR APARTMENT,22-12-15,11-01-16,20-01-16,CRH,207,20,9,29,TOOWOOMBA,TOOWOOMBA NORTH
4508,2,2 BR ATTACHED HOUSING,22-12-15,08-01-16,08-01-16,CRH,103,17,0,17,MORNINGTON,MURRUMBA
4350,1,1 BR APARTMENT,22-12-15,12-01-16,19-01-16,CRH,207,21,7,28,TOOWOOMBA,TOOWOOMBA SOUTH
4503,2,2 BR APARTMENT,04-01-16,04-01-16,11-01-16,CRH,103,0,7,7,MORETON BAY,KALLANGUR
4558,3,3 BR DETACHED HOUSE,05-01-16,15-01-16,15-01-16,CRH,205,10,0,10,SUNSHINE COAST,MAROOCHYDORE
4560,3,3 BR DETACHED HOUSE,05-01-16,06-01-16,06-01-16,CRH,205,1,0,1,SUNSHINE COAST,NICKLIN
4510,3,3 BR DETACHED HOUSE,19-01-16,22-01-16,22-01-16,CRH,103,3,0,3,MORETON BAY,MORAYFIELD
4510,3,3 BR DETACHED HOUSE,19-01-16,22-01-16,22-01-16,CRH,103,3,0,3,MORETON BAY,PUMICESTONE
4017,3,3 BR DETACHED HOUSE,08-01-16,19-02-16,19-02-16,CRS,105,42,0,42,BRISBANE,SANDGATE
4178,1,1 BR APARTMENT,03-12-15,15-12-15,10-02-16,STC,109,12,57,69,BRISBANE,LYTTON
4122,3,3 BR DETACHED HOUSE,22-01-16,25-01-16,10-02-16,CRS,107,3,16,19,BRISBANE,MANSFIELD
4169,1,1 BR APARTMENT,15-01-16,01-02-16,19-02-16,CBH,108,17,18,35,BRISBANE,SOUTH BRISBANE
4169,1,1 BR APARTMENT,15-01-16,01-02-16,19-02-16,CBH,108,17,18,35,BRISBANE,SOUTH BRISBANE
4101,1,1 BR APARTMENT,14-01-16,25-02-16,25-02-16,CBH,108,42,0,42,BRISBANE,SOUTH BRISBANE
4101,1,1 BR APARTMENT,02-02-16,02-02-16,19-02-16,CBH,108,0,17,17,BRISBANE,SOUTH BRISBANE
4102,1,1 BR APARTMENT,12-01-16,15-01-16,11-02-16,CBH,107,3,27,30,BRISBANE,SOUTH BRISBANE
4051,3,3 BR DETACHED HOUSE,21-01-16,02-02-16,02-02-16,CLT,108,12,0,12,BRISBANE,ASHGROVE
4006,1,1 BR APARTMENT,15-02-16,15-02-16,19-02-16,CBH,108,0,4,4,BRISBANE,BRISBANE CENTRAL
4670,3,3 BR DETACHED HOUSE,06-01-16,27-01-16,08-02-16,STC,208,21,12,33,BUNDABERG,BUNDABERG
4127,3,3 BR DETACHED HOUSE,11-02-16,11-02-16,11-02-16,CRS,101,0,0,0,LOGAN,SPRINGWOOD
4869,3,3 BR DETACHED HOUSE,18-02-16,18-02-16,28-02-16,CRS,202,0,10,10,CAIRNS,MULGRAVE
4300,3,3 BR DETACHED HOUSE,23-12-15,19-01-16,12-02-16,STR,102,27,24,51,IPSWICH,BUNDAMBA
4305,3,3 BR DETACHED HOUSE,12-01-16,22-01-16,04-02-16,STR,102,10,13,23,IPSWICH,IPSWICH WEST
4455,3,3 BR DETACHED HOUSE,14-09-15,28-09-15,19-02-16,CLH,207,14,144,158,MARANOA,WARREGO
4455,3,3 BR DETACHED HOUSE,04-08-15,18-08-15,05-02-16,CLH,207,14,171,185,MARANOA,WARREGO
4455,4,4 BR DETACHED HOUSE,15-12-15,05-01-16,05-02-16,CLH,207,21,31,52,MARANOA,WARREGO
4812,2,2 BR ATTACHED HOUSING,20-01-16,27-01-16,12-02-16,CRS,201,7,16,23,TOWNSVILLE,TOWNSVILLE
4810,1,1 BR APARTMENT,01-02-16,01-02-16,29-02-16,CBH,201,0,28,28,TOWNSVILLE,TOWNSVILLE
